inventory_id,pharmacy_id,medicine_id,quantity,status,updated_at
INV000363,PH0007,MED0064,313,AVAILABLE,2026-08-19 04:40:43
INV000364,PH0007,MED0141,143,AVAILABLE,2026-08-18 22:56:36
INV000365,PH0007,MED0518,204,AVAILABLE,2026-08-19 03:01:39
INV000366,PH0007,MED0017,376,AVAILABLE,2026-08-19 04:10:53
INV000367,PH0007,MED0001,169,AVAILABLE,2026-08-19 01:12:07
INV000368,PH0007,MED0473,203,AVAILABLE,2026-08-19 04:07:36
INV000369,PH0007,MED0399,321,AVAILABLE,2026-08-19 01:56:08
INV000370,PH0007,MED0420,321,AVAILABLE,2026-08-18 23:44:24
INV000371,PH0007,MED0232,88,AVAILABLE,2026-08-18 23:26:04
INV000372,PH0007,MED0121,27,AVAILABLE,2026-08-19 01:11:04
INV000373,PH0007,MED0428,245,AVAILABLE,2026-08-19 01:42:37
INV000374,PH0007,MED0028,68,AVAILABLE,2026-08-19 01:36:02
INV000375,PH0007,MED0296,290,AVAILABLE,2026-08-18 23:51:26
INV000376,PH0007,MED0054,0,OUT_OF_STOCK,2026-08-19 00:20:42
INV000377,PH0008,MED0436,144,AVAILABLE,2026-08-20 07:54:08
INV000378,PH0008,MED0061,63,AVAILABLE,2026-08-20 06:28:10
INV000379,PH0008,MED0390,148,AVAILABLE,2026-08-20 07:02:38
INV000380,PH0008,MED0240,231,AVAILABLE,2026-08-20 07:23:31
INV000381,PH0008,MED0234,27,AVAILABLE,2026-08-20 05:30:05
INV000382,PH0008,MED0101,300,AVAILABLE,2026-08-20 05:40:49
INV000383,PH0008,MED0127,363,AVAILABLE,2026-08-20 05:59:04
INV000384,PH0008,MED0187,236,AVAILABLE,2026-08-20 06:36:35
INV000385,PH0008,MED0156,252,AVAILABLE,2026-08-20 03:22:59
INV000386,PH0008,MED0063,300,AVAILABLE,2026-08-20 04:30:24
INV000387,PH0008,MED0223,239,AVAILABLE,2026-08-20 03:29:06
INV000388,PH0008,MED0213,145,AVAILABLE,2026-08-20 02:52:11
INV000389,PH0008,MED0490,210,AVAILABLE,2026-08-20 02:45:52
INV000390,PH0008,MED0138,400,AVAILABLE,2026-08-20 07:14:23
INV000391,PH0008,MED0317,47,AVAILABLE,2026-08-20 07:18:31
INV000392,PH0008,MED0412,277,AVAILABLE,2026-08-20 05:49:35
INV000393,PH0008,MED0198,351,AVAILABLE,2026-08-20 04:16:07
INV000394,PH0008,MED0478,376,AVAILABLE,2026-08-20 08:18:13
INV000395,PH0008,MED0402,90,AVAILABLE,2026-08-20 07:24:27
INV000396,PH0008,MED0434,69,AVAILABLE,2026-08-20 06:40:52
INV000397,PH0008,MED0328,226,AVAILABLE,2026-08-20 05:57:49
INV000398,PH0008,MED0092,181,AVAILABLE,2026-08-20 07:57:52
INV000399,PH0008,MED0218,321,AVAILABLE,2026-08-20 05:01:06
INV000400,PH0008,MED0349,225,AVAILABLE,2026-08-20 05:52:13
INV000401,PH0008,MED0016,398,AVAILABLE,2026-08-20 05:18:03
INV000402,PH0008,MED0023,89,AVAILABLE,2026-08-20 06:44:58
INV000403,PH0008,MED0449,183,AVAILABLE,2026-08-20 07:01:27
INV000404,PH0008,MED0056,0,OUT_OF_STOCK,2026-08-20 04:25:40
INV000405,PH0008,MED0519,213,AVAILABLE,2026-08-20 07:34:40
INV000406,PH0008,MED0048,359,AVAILABLE,2026-08-20 03:58:55
INV000407,PH0008,MED0360,58,AVAILABLE,2026-08-20 07:44:01
INV000408,PH0008,MED0153,293,AVAILABLE,2026-08-20 06:34:35
INV000409,PH0008,MED0145,71,AVAILABLE,2026-08-20 07:15:44
INV000410,PH0008,MED0108,206,AVAILABLE,2026-08-20 07:19:39
INV000411,PH0008,MED0228,79,AVAILABLE,2026-08-20 03:38:14
INV000412,PH0008,MED0194,395,AVAILABLE,2026-08-20 04:49:50
INV000413,PH0008,MED0329,230,AVAILABLE,2026-08-20 04:20:28
INV000414,PH0008,MED0331,130,AVAILABLE,2026-08-20 06:35:28
INV000415,PH0008,MED0363,172,AVAILABLE,2026-08-20 03:46:54
INV000416,PH0008,MED0351,246,AVAILABLE,2026-08-20 05:50:51
INV000417,PH0008,MED0457,155,AVAILABLE,2026-08-20 04:54:54
INV000418,PH0008,MED0319,118,AVAILABLE,2026-08-20 06:48:40
INV000419,PH0008,MED0171,393,AVAILABLE,2026-08-20 03:33:19
INV000420,PH0008,MED0185,146,AVAILABLE,2026-08-20 05:47:36
INV000421,PH0008,MED0158,8,LOW_STOCK,2026-08-20 06:45:23
INV000422,PH0008,MED0019,346,AVAILABLE,2026-08-20 04:39:59
INV000423,PH0008,MED0430,261,AVAILABLE,2026-08-20 03:26:04
INV000424,PH0008,MED0407,67,AVAILABLE,2026-08-20 06:24:33
INV000425,PH0008,MED0411,216,AVAILABLE,2026-08-20 02:31:33
INV000426,PH0008,MED0219,190,AVAILABLE,2026-08-20 05:02:26
INV000427,PH0008,MED0499,269,AVAILABLE,2026-08-20 03:49:57
INV000428,PH0008,MED0396,100,AVAILABLE,2026-08-20 06:11:54
INV000429,PH0008,MED0439,347,AVAILABLE,2026-08-20 05:21:05
INV000430,PH0008,MED0212,233,AVAILABLE,2026-08-20 05:55:04
INV000431,PH0008,MED0413,262,AVAILABLE,2026-08-20 03:43:13
INV000432,PH0008,MED0370,147,AVAILABLE,2026-08-20 05:59:27
INV000433,PH0008,MED0320,0,OUT_OF_STOCK,2026-08-20 06:41:08
INV000434,PH0008,MED0494,158,AVAILABLE,2026-08-20 02:52:26
INV000435,PH0008,MED0373,388,AVAILABLE,2026-08-20 06:30:36
INV000436,PH0008,MED0444,126,AVAILABLE,2026-08-20 05:02:59
INV000437,PH0008,MED0075,14,LOW_STOCK,2026-08-20 07:39:11
INV000438,PH0008,MED0445,18,LOW_STOCK,2026-08-20 03:05:15
INV000439,PH0008,MED0064,98,AVAILABLE,2026-08-20 06:40:44
INV000440,PH0009,MED0036,382,AVAILABLE,2026-08-20 17:53:58
INV000441,PH0009,MED0449,323,AVAILABLE,2026-08-20 21:31:30
INV000442,PH0009,MED0155,263,AVAILABLE,2026-08-20 21:56:19
INV000443,PH0009,MED0018,350,AVAILABLE,2026-08-20 18:14:32
INV000444,PH0009,MED0054,120,AVAILABLE,2026-08-20 17:57:35
INV000445,PH0009,MED0238,134,AVAILABLE,2026-08-20 20:29:07
INV000446,PH0009,MED0233,357,AVAILABLE,2026-08-20 20:42:35
INV000447,PH0009,MED0125,276,AVAILABLE,2026-08-20 17:56:05
INV000448,PH0009,MED0086,315,AVAILABLE,2026-08-20 22:16:21
INV000449,PH0009,MED0074,0,OUT_OF_STOCK,2026-08-20 19:11:56
INV000450,PH0009,MED0017,260,AVAILABLE,2026-08-20 18:53:16
INV000451,PH0009,MED0005,331,AVAILABLE,2026-08-20 17:55:01
INV000452,PH0009,MED0168,356,AVAILABLE,2026-08-20 21:57:59
INV000453,PH0009,MED0157,134,AVAILABLE,2026-08-20 18:23:11
INV000454,PH0009,MED0297,71,AVAILABLE,2026-08-20 20:04:03
INV000455,PH0009,MED0156,355,AVAILABLE,2026-08-20 21:14:56
INV000456,PH0009,MED0041,34,AVAILABLE,2026-08-20 20:57:37
INV000457,PH0009,MED0386,126,AVAILABLE,2026-08-20 19:35:07
INV000458,PH0009,MED0500,261,AVAILABLE,2026-08-20 18:16:57
INV000459,PH0009,MED0085,22,AVAILABLE,2026-08-20 16:46:17
INV000460,PH0009,MED0057,334,AVAILABLE,2026-08-20 19:53:15
INV000461,PH0009,MED0334,303,AVAILABLE,2026-08-20 17:00:23
INV000462,PH0009,MED0438,91,AVAILABLE,2026-08-20 20:06:35
INV000463,PH0009,MED0369,126,AVAILABLE,2026-08-20 21:43:20
INV000464,PH0009,MED0123,13,LOW_STOCK,2026-08-20 17:43:36
INV000465,PH0009,MED0185,172,AVAILABLE,2026-08-20 17:43:53
INV000466,PH0009,MED0248,114,AVAILABLE,2026-08-20 20:29:22
INV000467,PH0009,MED0284,93,AVAILABLE,2026-08-20 17:56:14
INV000468,PH0009,MED0476,13,LOW_STOCK,2026-08-20 17:22:29
INV000469,PH0009,MED0083,227,AVAILABLE,2026-08-20 21:11:55
INV000470,PH0009,MED0385,326,AVAILABLE,2026-08-20 21:46:34
INV000471,PH0009,MED0365,319,AVAILABLE,2026-08-20 17:15:57
INV000472,PH0009,MED0498,1,LOW_STOCK,2026-08-20 21:08:16
INV000473,PH0009,MED0131,154,AVAILABLE,2026-08-20 19:23:44
INV000474,PH0009,MED0518,361,AVAILABLE,2026-08-20 21:46:13
INV000475,PH0009,MED0214,13,LOW_STOCK,2026-08-20 18:07:04
INV000476,PH0009,MED0127,65,AVAILABLE,2026-08-20 18:42:24
INV000477,PH0009,MED0008,364,AVAILABLE,2026-08-20 22:16:33
INV000478,PH0009,MED0282,7,LOW_STOCK,2026-08-20 20:27:27
INV000479,PH0009,MED0025,36,AVAILABLE,2026-08-20 21:48:00
INV000480,PH0009,MED0425,106,AVAILABLE,2026-08-20 20:19:48
INV000481,PH0009,MED0198,34,AVAILABLE,2026-08-20 21:44:52
INV000482,PH0009,MED0219,146,AVAILABLE,2026-08-20 19:01:23
INV000483,PH0009,MED0452,319,AVAILABLE,2026-08-20 22:13:34
INV000484,PH0009,MED0269,119,AVAILABLE,2026-08-20 21:04:15
INV000485,PH0009,MED0474,159,AVAILABLE,2026-08-20 21:08:12
INV000486,PH0009,MED0428,234,AVAILABLE,2026-08-20 17:25:48
INV000487,PH0009,MED0099,0,OUT_OF_STOCK,2026-08-20 18:18:55
INV000488,PH0009,MED0119,71,AVAILABLE,2026-08-20 20:44:26
INV000489,PH0009,MED0455,9,LOW_STOCK,2026-08-20 21:53:52
INV000490,PH0009,MED0435,56,AVAILABLE,2026-08-20 17:14:22
INV000491,PH0009,MED0413,130,AVAILABLE,2026-08-20 22:12:11
INV000492,PH0009,MED0329,3,LOW_STOCK,2026-08-20 21:48:25
INV000493,PH0009,MED0275,164,AVAILABLE,2026-08-20 18:57:33
INV000494,PH0009,MED0187,359,AVAILABLE,2026-08-20 18:28:59
INV000495,PH0009,MED0003,44,AVAILABLE,2026-08-20 17:20:20
INV000496,PH0009,MED0104,102,AVAILABLE,2026-08-20 17:04:03
INV000497,PH0010,MED0418,291,AVAILABLE,2026-08-19 07:45:46
INV000498,PH0010,MED0107,233,AVAILABLE,2026-08-19 05:34:44
INV000499,PH0010,MED0002,298,AVAILABLE,2026-08-19 05:08:18
INV000500,PH0010,MED0019,57,AVAILABLE,2026-08-19 05:52:36
INV000501,PH0010,MED0029,146,AVAILABLE,2026-08-19 09:22:55
INV000502,PH0010,MED0406,122,AVAILABLE,2026-08-19 09:35:13
INV000503,PH0010,MED0250,10,LOW_STOCK,2026-08-19 07:48:46
INV000504,PH0010,MED0459,7,LOW_STOCK,2026-08-19 09:13:06
INV000505,PH0010,MED0485,51,AVAILABLE,2026-08-19 06:57:42
INV000506,PH0010,MED0008,363,AVAILABLE,2026-08-19 10:33:24
INV000507,PH0010,MED0444,4,LOW_STOCK,2026-08-19 09:54:05
INV000508,PH0010,MED0365,50,AVAILABLE,2026-08-19 10:39:17
INV000509,PH0010,MED0382,70,AVAILABLE,2026-08-19 06:00:09
INV000510,PH0010,MED0399,4,LOW_STOCK,2026-08-19 09:54:51
INV000511,PH0010,MED0384,381,AVAILABLE,2026-08-19 10:32:50
INV000512,PH0010,MED0325,28,AVAILABLE,2026-08-19 05:09:20
INV000513,PH0010,MED0234,257,AVAILABLE,2026-08-19 07:07:11
INV000514,PH0010,MED0275,286,AVAILABLE,2026-08-19 07:48:00
INV000515,PH0010,MED0249,168,AVAILABLE,2026-08-19 10:34:54
INV000516,PH0010,MED0257,293,AVAILABLE,2026-08-19 08:22:39
INV000517,PH0010,MED0394,182,AVAILABLE,2026-08-19 10:18:48
INV000518,PH0010,MED0437,376,AVAILABLE,2026-08-19 10:41:00
INV000519,PH0010,MED0475,0,OUT_OF_STOCK,2026-08-19 08:31:01
INV000520,PH0010,MED0185,208,AVAILABLE,2026-08-19 08:11:19
INV000521,PH0010,MED0361,239,AVAILABLE,2026-08-19 10:00:31
INV000522,PH0010,MED0072,303,AVAILABLE,2026-08-19 06:24:07
INV000523,PH0010,MED0319,346,AVAILABLE,2026-08-19 08:08:16
INV000524,PH0010,MED0007,76,AVAILABLE,2026-08-19 07:11:17
INV000525,PH0010,MED0202,315,AVAILABLE,2026-08-19 05:08:28
INV000526,PH0010,MED0151,348,AVAILABLE,2026-08-19 10:13:24
INV000527,PH0010,MED0113,44,AVAILABLE,2026-08-19 10:40:37
INV000528,PH0010,MED0227,191,AVAILABLE,2026-08-19 09:49:37
INV000529,PH0010,MED0039,325,AVAILABLE,2026-08-19 07:09:11
INV000530,PH0010,MED0478,0,OUT_OF_STOCK,2026-08-19 10:44:07
INV000531,PH0010,MED0065,196,AVAILABLE,2026-08-19 09:06:39
INV000532,PH0010,MED0131,0,OUT_OF_STOCK,2026-08-19 07:11:52
INV000533,PH0010,MED0116,1,LOW_STOCK,2026-08-19 10:18:01
INV000534,PH0010,MED0063,269,AVAILABLE,2026-08-19 06:48:35
INV000535,PH0010,MED0363,382,AVAILABLE,2026-08-19 08:20:04
INV000536,PH0010,MED0168,380,AVAILABLE,2026-08-19 07:27:08
INV000537,PH0010,MED0381,203,AVAILABLE,2026-08-19 08:34:42
INV000538,PH0010,MED0130,8,LOW_STOCK,2026-08-19 05:14:48
INV000539,PH0010,MED0519,74,AVAILABLE,2026-08-19 07:35:19
INV000540,PH0010,MED0343,394,AVAILABLE,2026-08-19 09:05:22
INV000541,PH0010,MED0308,359,AVAILABLE,2026-08-19 05:37:54
INV000542,PH0010,MED0060,206,AVAILABLE,2026-08-19 06:27:50
INV000543,PH0010,MED0046,94,AVAILABLE,2026-08-19 06:01:24
INV000544,PH0010,MED0482,346,AVAILABLE,2026-08-19 06:47:14
INV000545,PH0010,MED0491,219,AVAILABLE,2026-08-19 08:42:31
INV000546,PH0010,MED0026,205,AVAILABLE,2026-08-19 08:42:11
INV000547,PH0010,MED0385,215,AVAILABLE,2026-08-19 05:53:24
INV000548,PH0010,MED0378,359,AVAILABLE,2026-08-19 10:52:36
INV000549,PH0011,MED0073,354,AVAILABLE,2026-08-18 20:31:20
INV000550,PH0011,MED0381,133,AVAILABLE,2026-08-19 02:01:03
INV000551,PH0011,MED0156,280,AVAILABLE,2026-08-18 22:09:31
INV000552,PH0011,MED0235,9,LOW_STOCK,2026-08-19 01:48:18
INV000553,PH0011,MED0428,247,AVAILABLE,2026-08-18 21:22:48
INV000554,PH0011,MED0250,22,AVAILABLE,2026-08-19 02:01:39
INV000555,PH0011,MED0238,230,AVAILABLE,2026-08-18 23:35:35
INV000556,PH0011,MED0227,364,AVAILABLE,2026-08-19 00:25:00
INV000557,PH0011,MED0297,16,LOW_STOCK,2026-08-19 01:14:05
INV000558,PH0011,MED0397,261,AVAILABLE,2026-08-18 23:36:08
INV000559,PH0011,MED0164,388,AVAILABLE,2026-08-19 01:22:49
INV000560,PH0011,MED0034,357,AVAILABLE,2026-08-19 01:04:49
INV000561,PH0011,MED0072,302,AVAILABLE,2026-08-19 01:09:35
INV000562,PH0011,MED0409,99,AVAILABLE,2026-08-19 00:20:41
INV000563,PH0011,MED0255,261,AVAILABLE,2026-08-19 00:05:16
INV000564,PH0011,MED0114,118,AVAILABLE,2026-08-18 23:54:03
INV000565,PH0011,MED0008,2,LOW_STOCK,2026-08-19 02:02:26
INV000566,PH0011,MED0468,391,AVAILABLE,2026-08-18 21:32:25
INV000567,PH0011,MED0408,329,AVAILABLE,2026-08-18 21:13:59
INV000568,PH0011,MED0402,72,AVAILABLE,2026-08-18 21:49:16
INV000569,PH0011,MED0031,0,OUT_OF_STOCK,2026-08-19 01:52:12
INV000570,PH0011,MED0025,7,LOW_STOCK,2026-08-19 00:08:10
INV000571,PH0011,MED0056,246,AVAILABLE,2026-08-18 20:28:56
INV000572,PH0011,MED0062,349,AVAILABLE,2026-08-18 22:51:52
INV000573,PH0011,MED0412,23,AVAILABLE,2026-08-18 21:17:56
INV000574,PH0011,MED0474,80,AVAILABLE,2026-08-18 22:12:39
INV000575,PH0011,MED0304,0,OUT_OF_STOCK,2026-08-18 23:06:43
INV000576,PH0011,MED0015,15,LOW_STOCK,2026-08-18 22:54:11
INV000577,PH0011,MED0436,296,AVAILABLE,2026-08-19 01:56:42
INV000578,PH0011,MED0203,173,AVAILABLE,2026-08-19 01:26:03
INV000579,PH0011,MED0410,384,AVAILABLE,2026-08-18 20:23:20
INV000580,PH0011,MED0390,59,AVAILABLE,2026-08-18 22:22:07
INV000581,PH0011,MED0191,0,OUT_OF_STOCK,2026-08-18 21:28:32
INV000582,PH0011,MED0064,0,OUT_OF_STOCK,2026-08-18 22:06:49
INV000583,PH0011,MED0299,304,AVAILABLE,2026-08-18 23:35:18
INV000584,PH0011,MED0229,395,AVAILABLE,2026-08-18 20:44:44
INV000585,PH0011,MED0281,38,AVAILABLE,2026-08-19 00:59:47
INV000586,PH0011,MED0347,365,AVAILABLE,2026-08-18 22:42:55
INV000587,PH0011,MED0506,0,OUT_OF_STOCK,2026-08-19 00:42:58
INV000588,PH0011,MED0369,306,AVAILABLE,2026-08-18 22:11:36
INV000589,PH0011,MED0427,8,LOW_STOCK,2026-08-18 23:15:37
INV000590,PH0011,MED0480,79,AVAILABLE,2026-08-18 22:02:33
INV000591,PH0011,MED0394,358,AVAILABLE,2026-08-18 22:19:29
INV000592,PH0011,MED0259,0,OUT_OF_STOCK,2026-08-18 20:27:40
INV000593,PH0012,MED0147,13,LOW_STOCK,2026-08-17 16:03:11
INV000594,PH0012,MED0173,189,AVAILABLE,2026-08-17 16:18:55
INV000595,PH0012,MED0459,12,LOW_STOCK,2026-08-17 16:04:36
INV000596,PH0012,MED0016,30,AVAILABLE,2026-08-17 16:21:44
INV000597,PH0012,MED0079,314,AVAILABLE,2026-08-17 14:15:43
INV000598,PH0012,MED0267,234,AVAILABLE,2026-08-17 16:00:51
INV000599,PH0012,MED0008,346,AVAILABLE,2026-08-17 19:20:16
INV000600,PH0012,MED0327,98,AVAILABLE,2026-08-17 16:30:42
INV000601,PH0012,MED0174,0,OUT_OF_STOCK,2026-08-17 17:22:02
INV000602,PH0012,MED0156,218,AVAILABLE,2026-08-17 17:38:29
INV000603,PH0012,MED0373,139,AVAILABLE,2026-08-17 16:55:00
INV000604,PH0012,MED0005,247,AVAILABLE,2026-08-17 14:16:07
INV000605,PH0012,MED0144,182,AVAILABLE,2026-08-17 18:46:02
INV000606,PH0012,MED0219,134,AVAILABLE,2026-08-17 17:07:16
INV000607,PH0012,MED0053,173,AVAILABLE,2026-08-17 16:06:15
INV000608,PH0012,MED0038,91,AVAILABLE,2026-08-17 17:29:04
INV000609,PH0012,MED0242,282,AVAILABLE,2026-08-17 17:56:55
INV000610,PH0012,MED0382,224,AVAILABLE,2026-08-17 15:56:06
INV000611,PH0012,MED0284,333,AVAILABLE,2026-08-17 14:32:15
INV000612,PH0012,MED0223,174,AVAILABLE,2026-08-17 16:52:18
INV000613,PH0012,MED0258,6,LOW_STOCK,2026-08-17 17:41:31
INV000614,PH0012,MED0257,24,AVAILABLE,2026-08-17 16:26:30
INV000615,PH0012,MED0380,143,AVAILABLE,2026-08-17 15:10:01
INV000616,PH0012,MED0046,0,OUT_OF_STOCK,2026-08-17 17:49:18
INV000617,PH0012,MED0411,36,AVAILABLE,2026-08-17 17:59:14
INV000618,PH0012,MED0397,84,AVAILABLE,2026-08-17 17:47:02
INV000619,PH0012,MED0308,195,AVAILABLE,2026-08-17 18:09:04
INV000620,PH0012,MED0113,327,AVAILABLE,2026-08-17 18:58:57
INV000621,PH0012,MED0252,181,AVAILABLE,2026-08-17 16:52:46
INV000622,PH0012,MED0201,1,LOW_STOCK,2026-08-17 17:19:32
INV000623,PH0012,MED0017,308,AVAILABLE,2026-08-17 14:46:36
INV000624,PH0012,MED0041,162,AVAILABLE,2026-08-17 18:38:36
INV000625,PH0012,MED0483,142,AVAILABLE,2026-08-17 13:39:01
INV000626,PH0012,MED0519,356,AVAILABLE,2026-08-17 18:45:51
INV000627,PH0012,MED0346,365,AVAILABLE,2026-08-17 16:01:55
INV000628,PH0012,MED0413,133,AVAILABLE,2026-08-17 14:32:27
INV000629,PH0012,MED0520,295,AVAILABLE,2026-08-17 14:06:03
INV000630,PH0012,MED0126,218,AVAILABLE,2026-08-17 18:16:21
INV000631,PH0012,MED0434,91,AVAILABLE,2026-08-17 16:00:00
INV000632,PH0012,MED0510,373,AVAILABLE,2026-08-17 15:55:38
INV000633,PH0012,MED0504,100,AVAILABLE,2026-08-17 19:02:08
INV000634,PH0012,MED0171,100,AVAILABLE,2026-08-17 16:01:45
INV000635,PH0012,MED0234,0,OUT_OF_STOCK,2026-08-17 19:06:31
INV000636,PH0012,MED0367,6,LOW_STOCK,2026-08-17 14:11:59
INV000637,PH0012,MED0193,143,AVAILABLE,2026-08-17 16:05:19
INV000638,PH0012,MED0014,0,OUT_OF_STOCK,2026-08-17 18:22:16
INV000639,PH0012,MED0128,22,AVAILABLE,2026-08-17 17:15:12
INV000640,PH0012,MED0076,2,LOW_STOCK,2026-08-17 13:48:13
INV000641,PH0012,MED0035,138,AVAILABLE,2026-08-17 16:06:45
INV000642,PH0012,MED0246,174,AVAILABLE,2026-08-17 16:26:27
INV000643,PH0012,MED0288,203,AVAILABLE,2026-08-17 19:35:07
INV000644,PH0012,MED0039,234,AVAILABLE,2026-08-17 19:03:34
INV000645,PH0012,MED0044,0,OUT_OF_STOCK,2026-08-17 18:11:40
INV000646,PH0012,MED0384,211,AVAILABLE,2026-08-17 15:55:00
INV000647,PH0013,MED0272,269,AVAILABLE,2026-08-20 04:07:01
INV000648,PH0013,MED0277,49,AVAILABLE,2026-08-20 00:44:55
INV000649,PH0013,MED0029,317,AVAILABLE,2026-08-20 00:44:14
INV000650,PH0013,MED0019,212,AVAILABLE,2026-08-20 03:44:53
INV000651,PH0013,MED0141,212,AVAILABLE,2026-08-20 00:19:56
INV000652,PH0013,MED0380,378,AVAILABLE,2026-08-20 01:40:19
INV000653,PH0013,MED0376,208,AVAILABLE,2026-08-20 02:30:07
INV000654,PH0013,MED0467,21,AVAILABLE,2026-08-20 00:15:46
INV000655,PH0013,MED0353,338,AVAILABLE,2026-08-19 23:45:15
INV000656,PH0013,MED0481,20,AVAILABLE,2026-08-20 02:54:41
INV000657,PH0013,MED0446,392,AVAILABLE,2026-08-19 23:48:09
INV000658,PH0013,MED0256,400,AVAILABLE,2026-08-20 03:13:10
INV000659,PH0013,MED0463,353,AVAILABLE,2026-08-20 00:51:37
INV000660,PH0013,MED0320,3,LOW_STOCK,2026-08-20 02:54:58
INV000661,PH0013,MED0039,245,AVAILABLE,2026-08-20 00:13:19
INV000662,PH0013,MED0191,247,AVAILABLE,2026-08-20 04:32:54
INV000663,PH0013,MED0478,334,AVAILABLE,2026-08-20 02:51:04
INV000664,PH0013,MED0449,120,AVAILABLE,2026-08-20 00:33:34
INV000665,PH0013,MED0035,73,AVAILABLE,2026-08-19 23:06:20
INV000666,PH0013,MED0154,275,AVAILABLE,2026-08-20 02:03:29
INV000667,PH0013,MED0369,239,AVAILABLE,2026-08-20 02:35:08
INV000668,PH0013,MED0053,357,AVAILABLE,2026-08-20 01:47:59
INV000669,PH0013,MED0037,234,AVAILABLE,2026-08-20 04:13:27
INV000670,PH0013,MED0487,314,AVAILABLE,2026-08-20 03:39:53
INV000671,PH0013,MED0003,378,AVAILABLE,2026-08-20 00:44:15
INV000672,PH0013,MED0455,48,AVAILABLE,2026-08-20 02:11:05
INV000673,PH0013,MED0018,389,AVAILABLE,2026-08-20 00:52:33
INV000674,PH0013,MED0410,145,AVAILABLE,2026-08-20 04:12:36
INV000675,PH0013,MED0192,264,AVAILABLE,2026-08-20 00:52:09
INV000676,PH0013,MED0041,246,AVAILABLE,2026-08-20 04:28:52
INV000677,PH0013,MED0061,264,AVAILABLE,2026-08-20 00:49:47
INV000678,PH0013,MED0484,145,AVAILABLE,2026-08-20 03:48:45
INV000679,PH0013,MED0456,268,AVAILABLE,2026-08-20 03:53:12
INV000680,PH0013,MED0113,99,AVAILABLE,2026-08-20 04:11:45
INV000681,PH0013,MED0155,345,AVAILABLE,2026-08-20 01:31:28
INV000682,PH0013,MED0076,282,AVAILABLE,2026-08-20 02:25:11
INV000683,PH0013,MED0469,274,AVAILABLE,2026-08-20 04:07:22
INV000684,PH0013,MED0348,97,AVAILABLE,2026-08-20 00:59:16
INV000685,PH0013,MED0411,40,AVAILABLE,2026-08-20 04:27:07
INV000686,PH0013,MED0221,252,AVAILABLE,2026-08-19 23:38:40
INV000687,PH0013,MED0363,0,OUT_OF_STOCK,2026-08-20 00:06:41
INV000688,PH0013,MED0049,376,AVAILABLE,2026-08-20 03:44:04
INV000689,PH0013,MED0367,377,AVAILABLE,2026-08-20 04:11:11
INV000690,PH0013,MED0419,243,AVAILABLE,2026-08-20 02:33:29
INV000691,PH0013,MED0335,277,AVAILABLE,2026-08-19 23:31:00
INV000692,PH0013,MED0107,126,AVAILABLE,2026-08-20 03:51:52
INV000693,PH0013,MED0194,294,AVAILABLE,2026-08-20 00:20:38
INV000694,PH0013,MED0334,357,AVAILABLE,2026-08-20 01:18:11
INV000695,PH0013,MED0364,274,AVAILABLE,2026-08-20 02:08:56
INV000696,PH0013,MED0430,194,AVAILABLE,2026-08-19 23:15:08
INV000697,PH0014,MED0106,0,OUT_OF_STOCK,2026-08-20 03:09:27
INV000698,PH0014,MED0202,361,AVAILABLE,2026-08-19 22:29:53
INV000699,PH0014,MED0296,200,AVAILABLE,2026-08-20 02:44:27
INV000700,PH0014,MED0184,169,AVAILABLE,2026-08-20 02:37:08
INV000701,PH0014,MED0421,132,AVAILABLE,2026-08-19 22:29:38
INV000702,PH0014,MED0131,93,AVAILABLE,2026-08-20 00:47:45
INV000703,PH0014,MED0053,0,OUT_OF_STOCK,2026-08-20 01:39:01
INV000704,PH0014,MED0503,16,LOW_STOCK,2026-08-19 22:01:19
INV000705,PH0014,MED0195,220,AVAILABLE,2026-08-20 01:50:20
INV000706,PH0014,MED0273,334,AVAILABLE,2026-08-20 00:54:26
INV000707,PH0014,MED0122,290,AVAILABLE,2026-08-20 01:04:31
INV000708,PH0014,MED0297,238,AVAILABLE,2026-08-20 02:45:52
INV000709,PH0014,MED0454,315,AVAILABLE,2026-08-20 01:59:42
INV000710,PH0014,MED0349,81,AVAILABLE,2026-08-20 03:35:34
INV000711,PH0014,MED0116,90,AVAILABLE,2026-08-20 01:50:01
INV000712,PH0014,MED0290,316,AVAILABLE,2026-08-20 02:56:43
INV000713,PH0014,MED0001,187,AVAILABLE,2026-08-20 01:25:28
INV000714,PH0014,MED0044,5,LOW_STOCK,2026-08-19 22:48:45
INV000715,PH0014,MED0284,235,AVAILABLE,2026-08-19 23:07:39
INV000716,PH0014,MED0371,233,AVAILABLE,2026-08-19 23:27:26
INV000717,PH0014,MED0342,138,AVAILABLE,2026-08-19 23:17:05
INV000718,PH0014,MED0272,334,AVAILABLE,2026-08-20 01:04:40
INV000719,PH0014,MED0412,151,AVAILABLE,2026-08-19 23:36:50
INV000720,PH0014,MED0275,90,AVAILABLE,2026-08-20 03:17:07
INV000721,PH0014,MED0499,174,AVAILABLE,2026-08-20 01:06:01
INV000722,PH0014,MED0114,210,AVAILABLE,2026-08-19 22:19:00
INV000723,PH0014,MED0352,120,AVAILABLE,2026-08-20 01:58:00
INV000724,PH0014,MED0104,301,AVAILABLE,2026-08-19 21:49:09
INV000725,PH0014,MED0019,378,AVAILABLE,2026-08-19 23:42:51
INV000726,PH0014,MED0028,166,AVAILABLE,2026-08-19 22:15:31
