history_id,pharmacy_id,medicine_id,quantity,recorded_at
HIST000450,PH0003,MED0129,142,2026-07-23 14:00:00
HIST000451,PH0003,MED0249,213,2025-11-24 14:00:00
HIST000452,PH0003,MED0249,204,2025-12-24 14:00:00
HIST000453,PH0003,MED0249,205,2026-01-26 14:00:00
HIST000454,PH0003,MED0249,200,2026-02-24 14:00:00
HIST000455,PH0003,MED0249,218,2026-03-24 14:00:00
HIST000456,PH0003,MED0249,226,2026-04-24 14:00:00
HIST000457,PH0003,MED0249,206,2026-05-25 14:00:00
HIST000458,PH0003,MED0249,216,2026-06-25 14:00:00
HIST000459,PH0003,MED0249,202,2026-07-23 14:00:00
HIST000460,PH0003,MED0446,128,2025-11-27 14:00:00
HIST000461,PH0003,MED0446,154,2025-12-25 14:00:00
HIST000462,PH0003,MED0446,134,2026-01-26 14:00:00
HIST000463,PH0003,MED0446,148,2026-02-24 14:00:00
HIST000464,PH0003,MED0446,150,2026-03-24 14:00:00
HIST000465,PH0003,MED0446,131,2026-04-24 14:00:00
HIST000466,PH0003,MED0446,139,2026-05-25 14:00:00
HIST000467,PH0003,MED0446,144,2026-06-22 14:00:00
HIST000468,PH0003,MED0446,151,2026-07-26 14:00:00
HIST000469,PH0003,MED0008,115,2025-11-26 14:00:00
HIST000470,PH0003,MED0008,107,2025-12-27 14:00:00
HIST000471,PH0003,MED0008,102,2026-01-25 14:00:00
HIST000472,PH0003,MED0008,104,2026-02-26 14:00:00
HIST000473,PH0003,MED0008,116,2026-03-27 14:00:00
HIST000474,PH0003,MED0008,111,2026-04-26 14:00:00
HIST000475,PH0003,MED0008,117,2026-05-23 14:00:00
HIST000476,PH0003,MED0008,106,2026-06-22 14:00:00
HIST000477,PH0003,MED0008,101,2026-07-25 14:00:00
HIST000478,PH0003,MED0026,161,2025-11-24 14:00:00
HIST000479,PH0003,MED0026,143,2025-12-26 14:00:00
HIST000480,PH0003,MED0026,144,2026-01-23 14:00:00
HIST000481,PH0003,MED0026,147,2026-02-26 14:00:00
HIST000482,PH0003,MED0026,164,2026-03-27 14:00:00
HIST000483,PH0003,MED0026,171,2026-04-24 14:00:00
HIST000484,PH0003,MED0026,172,2026-05-25 14:00:00
HIST000485,PH0003,MED0026,169,2026-06-25 14:00:00
HIST000486,PH0003,MED0026,159,2026-07-25 14:00:00
HIST000487,PH0004,MED0389,249,2025-11-27 14:00:00
HIST000488,PH0004,MED0389,239,2025-12-26 14:00:00
HIST000489,PH0004,MED0389,237,2026-01-24 14:00:00
HIST000490,PH0004,MED0389,264,2026-02-25 14:00:00
HIST000491,PH0004,MED0389,243,2026-03-26 14:00:00
HIST000492,PH0004,MED0389,248,2026-04-24 14:00:00
HIST000493,PH0004,MED0389,265,2026-05-23 14:00:00
HIST000494,PH0004,MED0389,258,2026-06-26 14:00:00
HIST000495,PH0004,MED0389,246,2026-07-23 14:00:00
HIST000496,PH0004,MED0054,173,2025-11-26 14:00:00
HIST000497,PH0004,MED0054,139,2025-12-27 14:00:00
HIST000498,PH0004,MED0054,109,2026-01-26 14:00:00
HIST000499,PH0004,MED0054,75,2026-02-24 14:00:00
HIST000500,PH0004,MED0054,61,2026-03-28 14:00:00
HIST000501,PH0004,MED0054,44,2026-04-27 14:00:00
HIST000502,PH0004,MED0054,34,2026-05-27 14:00:00
HIST000503,PH0004,MED0054,28,2026-06-24 14:00:00
HIST000504,PH0004,MED0054,23,2026-07-22 14:00:00
HIST000505,PH0004,MED0459,152,2025-11-26 14:00:00
HIST000506,PH0004,MED0459,147,2025-12-27 14:00:00
HIST000507,PH0004,MED0459,155,2026-01-24 14:00:00
HIST000508,PH0004,MED0459,139,2026-02-22 14:00:00
HIST000509,PH0004,MED0459,159,2026-03-28 14:00:00
HIST000510,PH0004,MED0459,148,2026-04-26 14:00:00
HIST000511,PH0004,MED0459,141,2026-05-27 14:00:00
HIST000512,PH0004,MED0459,138,2026-06-25 14:00:00
HIST000513,PH0004,MED0459,152,2026-07-23 14:00:00
HIST000514,PH0004,MED0241,101,2025-11-28 14:00:00
HIST000515,PH0004,MED0241,107,2025-12-26 14:00:00
HIST000516,PH0004,MED0241,96,2026-01-27 14:00:00
HIST000517,PH0004,MED0241,96,2026-02-24 14:00:00
HIST000518,PH0004,MED0241,108,2026-03-25 14:00:00
HIST000519,PH0004,MED0241,106,2026-04-27 14:00:00
HIST000520,PH0004,MED0241,110,2026-05-26 14:00:00
HIST000521,PH0004,MED0241,103,2026-06-23 14:00:00
HIST000522,PH0004,MED0241,97,2026-07-24 14:00:00
HIST000523,PH0004,MED0064,151,2025-11-24 14:00:00
HIST000524,PH0004,MED0064,173,2025-12-26 14:00:00
HIST000525,PH0004,MED0064,171,2026-01-27 14:00:00
HIST000526,PH0004,MED0064,169,2026-02-24 14:00:00
HIST000527,PH0004,MED0064,163,2026-03-28 14:00:00
HIST000528,PH0004,MED0064,169,2026-04-27 14:00:00
HIST000529,PH0004,MED0064,167,2026-05-27 14:00:00
HIST000530,PH0004,MED0064,164,2026-06-22 14:00:00
HIST000531,PH0004,MED0064,159,2026-07-25 14:00:00
HIST000532,PH0004,MED0055,150,2025-11-25 14:00:00
HIST000533,PH0004,MED0055,149,2025-12-26 14:00:00
HIST000534,PH0004,MED0055,139,2026-01-26 14:00:00
HIST000535,PH0004,MED0055,149,2026-02-24 14:00:00
HIST000536,PH0004,MED0055,142,2026-03-27 14:00:00
HIST000537,PH0004,MED0055,138,2026-04-27 14:00:00
HIST000538,PH0004,MED0055,139,2026-05-26 14:00:00
HIST000539,PH0004,MED0055,140,2026-06-25 14:00:00
HIST000540,PH0004,MED0055,142,2026-07-25 14:00:00
HIST000541,PH0004,MED0188,0,2025-11-25 14:00:00
HIST000542,PH0004,MED0188,0,2025-12-24 14:00:00
HIST000543,PH0004,MED0188,260,2026-01-23 14:00:00
HIST000544,PH0004,MED0188,0,2026-02-25 14:00:00
HIST000545,PH0004,MED0188,236,2026-03-27 14:00:00
HIST000546,PH0004,MED0188,180,2026-04-27 14:00:00
HIST000547,PH0004,MED0188,0,2026-05-26 14:00:00
HIST000548,PH0004,MED0188,0,2026-06-26 14:00:00
HIST000549,PH0004,MED0188,151,2026-07-23 14:00:00
HIST000550,PH0004,MED0113,235,2025-11-24 14:00:00
HIST000551,PH0004,MED0113,213,2025-12-27 14:00:00
HIST000552,PH0004,MED0113,244,2026-01-25 14:00:00
HIST000553,PH0004,MED0113,232,2026-02-26 14:00:00
HIST000554,PH0004,MED0113,216,2026-03-28 14:00:00
HIST000555,PH0004,MED0113,245,2026-04-26 14:00:00
HIST000556,PH0004,MED0113,220,2026-05-24 14:00:00
HIST000557,PH0004,MED0113,181,2026-06-24 14:00:00
HIST000558,PH0004,MED0113,158,2026-07-26 14:00:00
HIST000559,PH0004,MED0028,0,2025-11-28 14:00:00
HIST000560,PH0004,MED0028,0,2025-12-27 14:00:00
HIST000561,PH0004,MED0028,0,2026-01-25 14:00:00
HIST000562,PH0004,MED0028,0,2026-02-22 14:00:00
HIST000563,PH0004,MED0028,28,2026-03-25 14:00:00
HIST000564,PH0004,MED0028,0,2026-04-23 14:00:00
HIST000565,PH0004,MED0028,158,2026-05-26 14:00:00
HIST000566,PH0004,MED0028,0,2026-06-25 14:00:00
HIST000567,PH0004,MED0028,7,2026-07-23 14:00:00
HIST000568,PH0004,MED0284,98,2025-11-25 14:00:00
HIST000569,PH0004,MED0284,77,2025-12-26 14:00:00
HIST000570,PH0004,MED0284,69,2026-01-24 14:00:00
HIST000571,PH0004,MED0284,60,2026-02-23 14:00:00
HIST000572,PH0004,MED0284,40,2026-03-24 14:00:00
HIST000573,PH0004,MED0284,29,2026-04-26 14:00:00
HIST000574,PH0004,MED0284,18,2026-05-27 14:00:00
HIST000575,PH0004,MED0284,11,2026-06-26 14:00:00
HIST000576,PH0004,MED0284,8,2026-07-25 14:00:00
HIST000577,PH0004,MED0088,246,2025-11-24 14:00:00
HIST000578,PH0004,MED0088,261,2025-12-28 14:00:00
HIST000579,PH0004,MED0088,247,2026-01-24 14:00:00
HIST000580,PH0004,MED0088,237,2026-02-23 14:00:00
HIST000581,PH0004,MED0088,273,2026-03-24 14:00:00
HIST000582,PH0004,MED0088,245,2026-04-24 14:00:00
HIST000583,PH0004,MED0088,248,2026-05-25 14:00:00
HIST000584,PH0004,MED0088,268,2026-06-23 14:00:00
HIST000585,PH0004,MED0088,259,2026-07-25 14:00:00
HIST000586,PH0004,MED0049,139,2025-11-27 14:00:00
HIST000587,PH0004,MED0049,137,2025-12-25 14:00:00
HIST000588,PH0004,MED0049,153,2026-01-25 14:00:00
HIST000589,PH0004,MED0049,145,2026-02-24 14:00:00
HIST000590,PH0004,MED0049,139,2026-03-28 14:00:00
HIST000591,PH0004,MED0049,126,2026-04-23 14:00:00
HIST000592,PH0004,MED0049,151,2026-05-26 14:00:00
HIST000593,PH0004,MED0049,146,2026-06-23 14:00:00
HIST000594,PH0004,MED0049,149,2026-07-25 14:00:00
HIST000595,PH0004,MED0016,96,2025-11-24 14:00:00
HIST000596,PH0004,MED0016,94,2025-12-24 14:00:00
HIST000597,PH0004,MED0016,94,2026-01-27 14:00:00
HIST000598,PH0004,MED0016,100,2026-02-26 14:00:00
HIST000599,PH0004,MED0016,103,2026-03-25 14:00:00
HIST000600,PH0004,MED0016,101,2026-04-23 14:00:00
HIST000601,PH0004,MED0016,94,2026-05-24 14:00:00
HIST000602,PH0004,MED0016,107,2026-06-24 14:00:00
HIST000603,PH0004,MED0016,89,2026-07-24 14:00:00
HIST000604,PH0004,MED0173,275,2025-11-28 14:00:00
HIST000605,PH0004,MED0173,259,2025-12-24 14:00:00
HIST000606,PH0004,MED0173,255,2026-01-24 14:00:00
HIST000607,PH0004,MED0173,274,2026-02-23 14:00:00
HIST000608,PH0004,MED0173,236,2026-03-24 14:00:00
HIST000609,PH0004,MED0173,240,2026-04-23 14:00:00
HIST000610,PH0004,MED0173,266,2026-05-24 14:00:00
HIST000611,PH0004,MED0173,255,2026-06-26 14:00:00
HIST000612,PH0004,MED0173,268,2026-07-26 14:00:00
HIST000613,PH0004,MED0495,14,2025-11-24 14:00:00
HIST000614,PH0004,MED0495,124,2025-12-28 14:00:00
HIST000615,PH0004,MED0495,0,2026-01-23 14:00:00
HIST000616,PH0004,MED0495,0,2026-02-25 14:00:00
HIST000617,PH0004,MED0495,0,2026-03-26 14:00:00
HIST000618,PH0004,MED0495,224,2026-04-25 14:00:00
HIST000619,PH0004,MED0495,0,2026-05-27 14:00:00
HIST000620,PH0004,MED0495,0,2026-06-22 14:00:00
HIST000621,PH0004,MED0495,278,2026-07-23 14:00:00
HIST000622,PH0004,MED0237,125,2025-11-24 14:00:00
HIST000623,PH0004,MED0237,111,2025-12-24 14:00:00
HIST000624,PH0004,MED0237,114,2026-01-25 14:00:00
HIST000625,PH0004,MED0237,123,2026-02-24 14:00:00
HIST000626,PH0004,MED0237,111,2026-03-28 14:00:00
HIST000627,PH0004,MED0237,126,2026-04-23 14:00:00
HIST000628,PH0004,MED0237,122,2026-05-26 14:00:00
HIST000629,PH0004,MED0237,122,2026-06-22 14:00:00
HIST000630,PH0004,MED0237,127,2026-07-26 14:00:00
HIST000631,PH0004,MED0134,64,2025-11-25 14:00:00
HIST000632,PH0004,MED0134,65,2025-12-24 14:00:00
HIST000633,PH0004,MED0134,63,2026-01-26 14:00:00
HIST000634,PH0004,MED0134,60,2026-02-26 14:00:00
HIST000635,PH0004,MED0134,72,2026-03-26 14:00:00
HIST000636,PH0004,MED0134,66,2026-04-25 14:00:00
HIST000637,PH0004,MED0134,69,2026-05-24 14:00:00
HIST000638,PH0004,MED0134,71,2026-06-22 14:00:00
HIST000639,PH0004,MED0134,71,2026-07-22 14:00:00
HIST000640,PH0004,MED0132,5,2025-11-28 14:00:00
HIST000641,PH0004,MED0132,154,2025-12-25 14:00:00
HIST000642,PH0004,MED0132,0,2026-01-25 14:00:00
HIST000643,PH0004,MED0132,0,2026-02-24 14:00:00
HIST000644,PH0004,MED0132,0,2026-03-24 14:00:00
HIST000645,PH0004,MED0132,0,2026-04-23 14:00:00
HIST000646,PH0004,MED0132,10,2026-05-25 14:00:00
HIST000647,PH0004,MED0132,0,2026-06-25 14:00:00
HIST000648,PH0004,MED0132,29,2026-07-24 14:00:00
HIST000649,PH0004,MED0190,178,2025-11-26 14:00:00
HIST000650,PH0004,MED0190,196,2025-12-24 14:00:00
HIST000651,PH0004,MED0190,198,2026-01-27 14:00:00
HIST000652,PH0004,MED0190,198,2026-02-23 14:00:00
HIST000653,PH0004,MED0190,205,2026-03-24 14:00:00
HIST000654,PH0004,MED0190,200,2026-04-26 14:00:00
HIST000655,PH0004,MED0190,163,2026-05-25 14:00:00
HIST000656,PH0004,MED0190,110,2026-06-26 14:00:00
HIST000657,PH0004,MED0190,123,2026-07-23 14:00:00
HIST000658,PH0004,MED0029,146,2025-11-28 14:00:00
HIST000659,PH0004,MED0029,130,2025-12-28 14:00:00
HIST000660,PH0004,MED0029,151,2026-01-26 14:00:00
HIST000661,PH0004,MED0029,142,2026-02-25 14:00:00
HIST000662,PH0004,MED0029,145,2026-03-24 14:00:00
HIST000663,PH0004,MED0029,132,2026-04-25 14:00:00
HIST000664,PH0004,MED0029,154,2026-05-27 14:00:00
HIST000665,PH0004,MED0029,147,2026-06-24 14:00:00
HIST000666,PH0004,MED0029,143,2026-07-25 14:00:00
HIST000667,PH0004,MED0313,157,2025-11-25 14:00:00
HIST000668,PH0004,MED0313,156,2025-12-25 14:00:00
HIST000669,PH0004,MED0313,169,2026-01-23 14:00:00
HIST000670,PH0004,MED0313,159,2026-02-26 14:00:00
HIST000671,PH0004,MED0313,156,2026-03-28 14:00:00
HIST000672,PH0004,MED0313,148,2026-04-24 14:00:00
HIST000673,PH0004,MED0313,164,2026-05-27 14:00:00
HIST000674,PH0004,MED0313,153,2026-06-24 14:00:00
HIST000675,PH0004,MED0313,157,2026-07-23 14:00:00
HIST000676,PH0004,MED0461,55,2025-11-25 14:00:00
HIST000677,PH0004,MED0461,55,2025-12-25 14:00:00
HIST000678,PH0004,MED0461,58,2026-01-24 14:00:00
HIST000679,PH0004,MED0461,51,2026-02-23 14:00:00
HIST000680,PH0004,MED0461,59,2026-03-28 14:00:00
HIST000681,PH0004,MED0461,56,2026-04-26 14:00:00
HIST000682,PH0004,MED0461,56,2026-05-25 14:00:00
HIST000683,PH0004,MED0461,58,2026-06-23 14:00:00
HIST000684,PH0004,MED0461,53,2026-07-25 14:00:00
HIST000685,PH0005,MED0406,50,2025-11-25 14:00:00
HIST000686,PH0005,MED0406,55,2025-12-24 14:00:00
HIST000687,PH0005,MED0406,55,2026-01-25 14:00:00
HIST000688,PH0005,MED0406,58,2026-02-22 14:00:00
HIST000689,PH0005,MED0406,51,2026-03-24 14:00:00
HIST000690,PH0005,MED0406,54,2026-04-23 14:00:00
HIST000691,PH0005,MED0406,55,2026-05-24 14:00:00
HIST000692,PH0005,MED0406,48,2026-06-25 14:00:00
HIST000693,PH0005,MED0406,48,2026-07-22 14:00:00
HIST000694,PH0005,MED0451,0,2025-11-26 14:00:00
HIST000695,PH0005,MED0451,0,2025-12-25 14:00:00
HIST000696,PH0005,MED0451,26,2026-01-23 14:00:00
HIST000697,PH0005,MED0451,271,2026-02-23 14:00:00
HIST000698,PH0005,MED0451,0,2026-03-25 14:00:00
HIST000699,PH0005,MED0451,284,2026-04-25 14:00:00
HIST000700,PH0005,MED0451,0,2026-05-23 14:00:00
HIST000701,PH0005,MED0451,8,2026-06-23 14:00:00
HIST000702,PH0005,MED0451,0,2026-07-22 14:00:00
HIST000703,PH0005,MED0083,146,2025-11-28 14:00:00
HIST000704,PH0005,MED0083,126,2025-12-25 14:00:00
HIST000705,PH0005,MED0083,136,2026-01-23 14:00:00
HIST000706,PH0005,MED0083,144,2026-02-24 14:00:00
HIST000707,PH0005,MED0083,145,2026-03-25 14:00:00
HIST000708,PH0005,MED0083,141,2026-04-26 14:00:00
HIST000709,PH0005,MED0083,123,2026-05-24 14:00:00
HIST000710,PH0005,MED0083,146,2026-06-25 14:00:00
HIST000711,PH0005,MED0083,128,2026-07-26 14:00:00
HIST000712,PH0005,MED0092,43,2025-11-24 14:00:00
HIST000713,PH0005,MED0092,49,2025-12-25 14:00:00
HIST000714,PH0005,MED0092,51,2026-01-24 14:00:00
HIST000715,PH0005,MED0092,43,2026-02-22 14:00:00
HIST000716,PH0005,MED0092,48,2026-03-27 14:00:00
HIST000717,PH0005,MED0092,45,2026-04-26 14:00:00
HIST000718,PH0005,MED0092,48,2026-05-25 14:00:00
HIST000719,PH0005,MED0092,48,2026-06-25 14:00:00
HIST000720,PH0005,MED0092,44,2026-07-23 14:00:00
HIST000721,PH0005,MED0006,76,2025-11-27 14:00:00
HIST000722,PH0005,MED0006,57,2025-12-25 14:00:00
HIST000723,PH0005,MED0006,40,2026-01-24 14:00:00
HIST000724,PH0005,MED0006,28,2026-02-25 14:00:00
HIST000725,PH0005,MED0006,21,2026-03-24 14:00:00
HIST000726,PH0005,MED0006,18,2026-04-27 14:00:00
HIST000727,PH0005,MED0006,11,2026-05-27 14:00:00
HIST000728,PH0005,MED0006,5,2026-06-24 14:00:00
HIST000729,PH0005,MED0006,2,2026-07-25 14:00:00
HIST000730,PH0005,MED0296,169,2025-11-27 14:00:00
HIST000731,PH0005,MED0296,188,2025-12-24 14:00:00
HIST000732,PH0005,MED0296,170,2026-01-26 14:00:00
HIST000733,PH0005,MED0296,198,2026-02-24 14:00:00
HIST000734,PH0005,MED0296,198,2026-03-24 14:00:00
HIST000735,PH0005,MED0296,184,2026-04-25 14:00:00
HIST000736,PH0005,MED0296,190,2026-05-25 14:00:00
HIST000737,PH0005,MED0296,181,2026-06-26 14:00:00
HIST000738,PH0005,MED0296,176,2026-07-22 14:00:00
HIST000739,PH0005,MED0372,131,2025-11-28 14:00:00
HIST000740,PH0005,MED0372,125,2025-12-26 14:00:00
HIST000741,PH0005,MED0372,128,2026-01-26 14:00:00
HIST000742,PH0005,MED0372,125,2026-02-24 14:00:00
HIST000743,PH0005,MED0372,134,2026-03-24 14:00:00
HIST000744,PH0005,MED0372,136,2026-04-24 14:00:00
HIST000745,PH0005,MED0372,128,2026-05-24 14:00:00
HIST000746,PH0005,MED0372,134,2026-06-26 14:00:00
HIST000747,PH0005,MED0372,136,2026-07-23 14:00:00
HIST000748,PH0005,MED0380,89,2025-11-24 14:00:00
HIST000749,PH0005,MED0380,75,2025-12-28 14:00:00
HIST000750,PH0005,MED0380,90,2026-01-26 14:00:00
HIST000751,PH0005,MED0380,79,2026-02-25 14:00:00
HIST000752,PH0005,MED0380,85,2026-03-24 14:00:00
HIST000753,PH0005,MED0380,86,2026-04-24 14:00:00
HIST000754,PH0005,MED0380,74,2026-05-24 14:00:00
HIST000755,PH0005,MED0380,88,2026-06-24 14:00:00
HIST000756,PH0005,MED0380,86,2026-07-26 14:00:00
HIST000757,PH0005,MED0082,289,2025-11-24 14:00:00
HIST000758,PH0005,MED0082,0,2025-12-25 14:00:00
HIST000759,PH0005,MED0082,0,2026-01-23 14:00:00
HIST000760,PH0005,MED0082,0,2026-02-23 14:00:00
HIST000761,PH0005,MED0082,12,2026-03-24 14:00:00
HIST000762,PH0005,MED0082,112,2026-04-24 14:00:00
HIST000763,PH0005,MED0082,21,2026-05-27 14:00:00
HIST000764,PH0005,MED0082,0,2026-06-24 14:00:00
HIST000765,PH0005,MED0082,0,2026-07-25 14:00:00
HIST000766,PH0005,MED0152,104,2025-11-28 14:00:00
HIST000767,PH0005,MED0152,84,2025-12-27 14:00:00
HIST000768,PH0005,MED0152,73,2026-01-27 14:00:00
HIST000769,PH0005,MED0152,55,2026-02-24 14:00:00
HIST000770,PH0005,MED0152,39,2026-03-26 14:00:00
HIST000771,PH0005,MED0152,32,2026-04-23 14:00:00
HIST000772,PH0005,MED0152,25,2026-05-25 14:00:00
HIST000773,PH0005,MED0152,18,2026-06-23 14:00:00
HIST000774,PH0005,MED0152,11,2026-07-23 14:00:00
HIST000775,PH0005,MED0329,35,2025-11-27 14:00:00
HIST000776,PH0005,MED0329,42,2025-12-24 14:00:00
HIST000777,PH0005,MED0329,40,2026-01-25 14:00:00
HIST000778,PH0005,MED0329,42,2026-02-22 14:00:00
HIST000779,PH0005,MED0329,42,2026-03-26 14:00:00
HIST000780,PH0005,MED0329,35,2026-04-24 14:00:00
HIST000781,PH0005,MED0329,36,2026-05-23 14:00:00
HIST000782,PH0005,MED0329,28,2026-06-25 14:00:00
HIST000783,PH0005,MED0329,28,2026-07-22 14:00:00
HIST000784,PH0005,MED0059,165,2025-11-28 14:00:00
HIST000785,PH0005,MED0059,162,2025-12-25 14:00:00
HIST000786,PH0005,MED0059,141,2026-01-24 14:00:00
HIST000787,PH0005,MED0059,135,2026-02-26 14:00:00
HIST000788,PH0005,MED0059,142,2026-03-26 14:00:00
HIST000789,PH0005,MED0059,150,2026-04-23 14:00:00
HIST000790,PH0005,MED0059,151,2026-05-23 14:00:00
HIST000791,PH0005,MED0059,108,2026-06-25 14:00:00
HIST000792,PH0005,MED0059,112,2026-07-26 14:00:00
HIST000793,PH0005,MED0198,75,2025-11-27 14:00:00
HIST000794,PH0005,MED0198,73,2025-12-24 14:00:00
HIST000795,PH0005,MED0198,75,2026-01-23 14:00:00
HIST000796,PH0005,MED0198,80,2026-02-26 14:00:00
HIST000797,PH0005,MED0198,126,2026-03-28 14:00:00
HIST000798,PH0005,MED0198,145,2026-04-23 14:00:00
HIST000799,PH0005,MED0198,128,2026-05-23 14:00:00
HIST000800,PH0005,MED0198,149,2026-06-26 14:00:00
HIST000801,PH0005,MED0198,123,2026-07-23 14:00:00
HIST000802,PH0005,MED0056,87,2025-11-27 14:00:00
HIST000803,PH0005,MED0056,103,2025-12-26 14:00:00
HIST000804,PH0005,MED0056,92,2026-01-27 14:00:00
HIST000805,PH0005,MED0056,93,2026-02-23 14:00:00
HIST000806,PH0005,MED0056,89,2026-03-25 14:00:00
HIST000807,PH0005,MED0056,99,2026-04-24 14:00:00
HIST000808,PH0005,MED0056,91,2026-05-25 14:00:00
HIST000809,PH0005,MED0056,95,2026-06-26 14:00:00
HIST000810,PH0005,MED0056,98,2026-07-24 14:00:00
HIST000811,PH0005,MED0362,89,2025-11-27 14:00:00
HIST000812,PH0005,MED0362,97,2025-12-26 14:00:00
HIST000813,PH0005,MED0362,98,2026-01-27 14:00:00
HIST000814,PH0005,MED0362,98,2026-02-22 14:00:00
HIST000815,PH0005,MED0362,95,2026-03-24 14:00:00
HIST000816,PH0005,MED0362,100,2026-04-26 14:00:00
HIST000817,PH0005,MED0362,105,2026-05-23 14:00:00
HIST000818,PH0005,MED0362,98,2026-06-25 14:00:00
HIST000819,PH0005,MED0362,93,2026-07-24 14:00:00
HIST000820,PH0005,MED0158,168,2025-11-26 14:00:00
HIST000821,PH0005,MED0158,125,2025-12-25 14:00:00
HIST000822,PH0005,MED0158,104,2026-01-26 14:00:00
HIST000823,PH0005,MED0158,84,2026-02-25 14:00:00
HIST000824,PH0005,MED0158,67,2026-03-26 14:00:00
HIST000825,PH0005,MED0158,47,2026-04-26 14:00:00
HIST000826,PH0005,MED0158,35,2026-05-23 14:00:00
HIST000827,PH0005,MED0158,27,2026-06-25 14:00:00
HIST000828,PH0005,MED0158,21,2026-07-24 14:00:00
HIST000829,PH0006,MED0111,210,2025-11-28 14:00:00
HIST000830,PH0006,MED0111,207,2025-12-26 14:00:00
HIST000831,PH0006,MED0111,219,2026-01-26 14:00:00
HIST000832,PH0006,MED0111,204,2026-02-23 14:00:00
HIST000833,PH0006,MED0111,204,2026-03-24 14:00:00
HIST000834,PH0006,MED0111,172,2026-04-27 14:00:00
HIST000835,PH0006,MED0111,195,2026-05-26 14:00:00
HIST000836,PH0006,MED0111,112,2026-06-24 14:00:00
HIST000837,PH0006,MED0111,138,2026-07-23 14:00:00
HIST000838,PH0006,MED0493,168,2025-11-26 14:00:00
HIST000839,PH0006,MED0493,161,2025-12-28 14:00:00
HIST000840,PH0006,MED0493,170,2026-01-23 14:00:00
HIST000841,PH0006,MED0493,172,2026-02-26 14:00:00
HIST000842,PH0006,MED0493,162,2026-03-24 14:00:00
HIST000843,PH0006,MED0493,167,2026-04-26 14:00:00
HIST000844,PH0006,MED0493,167,2026-05-25 14:00:00
HIST000845,PH0006,MED0493,157,2026-06-24 14:00:00
HIST000846,PH0006,MED0493,147,2026-07-23 14:00:00
HIST000847,PH0006,MED0064,188,2025-11-25 14:00:00
HIST000848,PH0006,MED0064,188,2025-12-26 14:00:00
HIST000849,PH0006,MED0064,192,2026-01-26 14:00:00
HIST000850,PH0006,MED0064,219,2026-02-24 14:00:00
HIST000851,PH0006,MED0064,222,2026-03-24 14:00:00
HIST000852,PH0006,MED0064,221,2026-04-27 14:00:00
HIST000853,PH0006,MED0064,206,2026-05-25 14:00:00
HIST000854,PH0006,MED0064,128,2026-06-23 14:00:00
HIST000855,PH0006,MED0064,133,2026-07-24 14:00:00
HIST000856,PH0006,MED0238,97,2025-11-26 14:00:00
HIST000857,PH0006,MED0238,91,2025-12-24 14:00:00
HIST000858,PH0006,MED0238,93,2026-01-25 14:00:00
HIST000859,PH0006,MED0238,90,2026-02-24 14:00:00
HIST000860,PH0006,MED0238,98,2026-03-25 14:00:00
HIST000861,PH0006,MED0238,87,2026-04-26 14:00:00
HIST000862,PH0006,MED0238,96,2026-05-24 14:00:00
HIST000863,PH0006,MED0238,86,2026-06-24 14:00:00
HIST000864,PH0006,MED0238,84,2026-07-24 14:00:00
HIST000865,PH0006,MED0221,82,2025-11-24 14:00:00
HIST000866,PH0006,MED0221,83,2025-12-24 14:00:00
HIST000867,PH0006,MED0221,86,2026-01-23 14:00:00
HIST000868,PH0006,MED0221,85,2026-02-26 14:00:00
HIST000869,PH0006,MED0221,81,2026-03-27 14:00:00
HIST000870,PH0006,MED0221,81,2026-04-25 14:00:00
HIST000871,PH0006,MED0221,95,2026-05-23 14:00:00
HIST000872,PH0006,MED0221,91,2026-06-22 14:00:00
HIST000873,PH0006,MED0221,86,2026-07-26 14:00:00
HIST000874,PH0006,MED0114,202,2025-11-27 14:00:00
HIST000875,PH0006,MED0114,173,2025-12-27 14:00:00
HIST000876,PH0006,MED0114,168,2026-01-23 14:00:00
HIST000877,PH0006,MED0114,203,2026-02-23 14:00:00
HIST000878,PH0006,MED0114,194,2026-03-24 14:00:00
HIST000879,PH0006,MED0114,181,2026-04-25 14:00:00
HIST000880,PH0006,MED0114,174,2026-05-27 14:00:00
HIST000881,PH0006,MED0114,169,2026-06-23 14:00:00
HIST000882,PH0006,MED0114,182,2026-07-22 14:00:00
HIST000883,PH0006,MED0335,176,2025-11-28 14:00:00
HIST000884,PH0006,MED0335,186,2025-12-24 14:00:00
HIST000885,PH0006,MED0335,195,2026-01-25 14:00:00
HIST000886,PH0006,MED0335,171,2026-02-26 14:00:00
HIST000887,PH0006,MED0335,166,2026-03-26 14:00:00
HIST000888,PH0006,MED0335,171,2026-04-26 14:00:00
HIST000889,PH0006,MED0335,164,2026-05-25 14:00:00
HIST000890,PH0006,MED0335,191,2026-06-22 14:00:00
HIST000891,PH0006,MED0335,163,2026-07-23 14:00:00
HIST000892,PH0006,MED0490,226,2025-11-27 14:00:00
HIST000893,PH0006,MED0490,196,2025-12-26 14:00:00
HIST000894,PH0006,MED0490,200,2026-01-26 14:00:00
HIST000895,PH0006,MED0490,198,2026-02-23 14:00:00
HIST000896,PH0006,MED0490,199,2026-03-26 14:00:00
HIST000897,PH0006,MED0490,207,2026-04-26 14:00:00
HIST000898,PH0006,MED0490,210,2026-05-27 14:00:00
HIST000899,PH0006,MED0490,228,2026-06-26 14:00:00
